name;description;longitude;latitude
Waagstraat 17 Lelystad;Stopcontact NewMotion 02000912 mennekes;5.47370862960815;52.5104560852051
Waagstraat 17 Lelystad;Stopcontact NewMotion 02000758 mennekes;5.47370862960815;52.5104560852051
Straubinger Street 5 Landshut;Stopcontact NewMotion 02009600 mennekes;12.1380939483643;48.5615539550781
Voorstraat 10 Roelofarendsveen;Stopcontact NewMotion 02003293 mennekes;4.62836027145386;52.202564239502
Koningsweg 2 's-Hertogenbosch;Krachtstroom Ecotap 1601181 mennekes;5.29525;51.687639
Vrolikstraat 459 Amsterdam;Krachtstroom Nuon EVB-P1542146 mennekes;4.9237035;52.357838
Quinten Matsyslaan 65 Eindhoven;Stopcontact NewMotion 02004057 mennekes;5.51559591293335;51.4352951049805
Gorslaan 45 Purmerend;Krachtstroom EV-Box EVB-P1437156 mennekes;4.9621246;52.50062943
Waterlandlaan 250 Purmerend;Krachtstroom EV-Box EVB-P1437175 mennekes;4.9626462;52.5006707
Waterlandlaan 250 Purmerend;Krachtstroom EV-Box EVB-P1437175 mennekes;4.9626462;52.5006707
De Flinesstraat  Ouder-Amstel;Krachtstroom Makro mennekes;4.9250292778015;52.324835535341
Gorslaan 45 Purmerend;Krachtstroom EV-Box EVB-P1437156 mennekes;4.9621246;52.50062943
Computerweg  Amersfoort;Krachtstroom Kamer van Koophandel mennekes;5.4100155830383;52.175971332864
Ten Hagestraat 6 Eindhoven;Krachtstroom Q-Park Heuvel mennekes;5.4813247919083;51.438022196454
Florijnweg 8 Velp;Krachtstroom EV-Box EVB-P1430205 mennekes;5.99054815;51.98393637
Florijnweg 8 Velp;Krachtstroom EV-Box EVB-P1430205 mennekes;5.99054815;51.98393637
Kattegat 1 Groningen;Krachtstroom EV-Box EVB-P1430182 mennekes;6.61535503;53.21386282
Kattegat 1 Groningen;Krachtstroom EV-Box EVB-P1430182 mennekes;6.61535503;53.21386282
Kattegat 1 Groningen;Krachtstroom EV-Box EVB-P1430182 mennekes;6.61535503;53.21386282
De Bongerd 20 's-Heerenberg;Stopcontact NewMotion 02002656 mennekes;5.99525289999997;51.9427477
Frederik van Eedenstraat 21 Sommelsdijk;Stopcontact NewMotion 02002896 mennekes;4.15422773361206;51.7652473449707
Crispijn 20 Oude-Tonge;Stopcontact NewMotion 01001066 mennekes;4.20905017852783;51.6866989135742
Houtrustweg 6 't Harde;Stopcontact NewMotion 02002413 mennekes;5.87792062759399;52.4134941101074
Boulevard Lalaing 39 Tournai;Krachtstroom ENO-ZEMO-A036_1 mennekes;3.385728;50.602806
Kattegat 1 Groningen;Krachtstroom EV-Box EVB-P1430182 mennekes;6.61535503;53.21386282
Kattegat 1 Groningen;Krachtstroom EV-Box EVB-P1430182 mennekes;6.61535503;53.21386282
Kattegat 1 Groningen;Krachtstroom EV-Box EVB-P1430182 mennekes;6.61535503;53.21386282
Barbara Strozzilaan 342 Amsterdam;Stopcontact NewMotion 01000954 mennekes;4.88891160000003;52.3357396
Kattegat 1 Groningen;Krachtstroom EV-Box EVB-P1430182 mennekes;6.61535503;53.21386282
Marconiweg.. 1 Gorinchem;Krachtstroom EV-Box EVB-P1548200 mennekes;4.995744140677289;51.840620341675375
Oude Lieshoutsebaan  Nuenen;Stopcontact EV-Box EVB-P1612406 mennekes;5.5713823;51.49864857
Atoomweg 64 Utrecht;Krachtstroom EV-Box EVB-P1402251 mennekes;5.06207292;52.11281323
Zijlleede 59 Barendrecht;Krachtstroom EV-Box EVB-P1410136 mennekes;4.54189;51.8440484
Zijlleede 59 Barendrecht;Krachtstroom EV-Box EVB-P1410136 mennekes;4.54189;51.8440484
Ten Hagestraat 6 Eindhoven;Stopcontact NewMotion 02002752 mennekes;5.4813027381897;51.4381523132324
Prins Pieter Christiaanstraat 50 Rotterdam;Krachtstroom EV-Box EVB-P1430114 mennekes;4.56279157;51.93470808
Schansend 1 Zaandam;Stopcontact NewMotion 02003580 mennekes;4.8207106590271;52.4728736877441
Prins Pieter Christiaanstraat 50 Rotterdam;Krachtstroom EV-Box EVB-P1430114 mennekes;4.56279157;51.93470808
Vrijthof 36 Maastricht;Stopcontact NewMotion 01000402 mennekes;5.68758010864258;50.8498001098633
Zwartelaan 2 Lisse;Stopcontact EV-Box EVB-P1425108 mennekes;4.5630709;52.2731597
Jasmijnstraat 14 Aalsmeer;Stopcontact EV-Box EVB-P1536512 mennekes;4.757826;52.25944945
Zwartelaan 2 Lisse;Stopcontact EV-Box EVB-P1425108 mennekes;4.5630709;52.2731597
Valeriaan 11 Oudkarspel;Stopcontact NewMotion 02002295 mennekes;4.80129299999999;52.7085431
Schiehavenkade Rotterdam;Stopcontact NewMotion 01000497 mennekes;4.45867013931274;51.9029998779297
Zeussingel Almere;Stopcontact NewMotion 02002383 mennekes;5.16145658493042;52.3569558928968
E.J. Potgieterweg 12 Heiloo;Stopcontact NewMotion 02003241 mennekes;4.71728729999995;52.605113
Monnikeraklaan 24 Utrecht;Stopcontact NewMotion 02000326 mennekes;5.58536760000004;52.2708231
Kampweg 12 Beerze;Krachtstroom EV-Box EVB-P1425088 mennekes;6.54560265;52.5117421
Kampweg 12 Beerze;Krachtstroom EV-Box EVB-P1425088 mennekes;6.54560265;52.5117421
Beursstraat 39 Amsterdam;Stopcontact NewMotion 01000472 mennekes;4.89580011367798;52.3744010925293
Karel Doormanstraat 10 Rotterdam;Stopcontact NewMotion 01000555 mennekes;4.47382020950317;51.9226989746094
Kottenseweg 172 Winterswijk Kotten;Stopcontact NewMotion 02001955 mennekes;6.78013134002686;51.9426078796387
Aert van Neshof 12 Rotterdam;Stopcontact NewMotion 01000603 mennekes;4.47809982299805;51.9210014343262
Claude Debussylaan 43 Amsterdam;Stopcontact NewMotion 01000484 mennekes;4.87112998962402;52.3372993469238
Coornhertstraat 1 Papendrecht;Krachtstroom EV-Box EVB-P1410239 mennekes;4.6858817;51.8300886
Nijverheidsweg 7 Vriezenveen;Krachtstroom EV-Box EVB-P1604092 mennekes;6.59883548;52.4098686
Archimedeslaan 41 Utrecht;Krachtstroom EV-Box EVB-P1423281 mennekes;5.15162838;52.09294825
Archimedeslaan 41 Utrecht;Krachtstroom EV-Box EVB-P1423281 mennekes;5.15162838;52.09294825
Leempstraat 1 Nijmegen;Krachtstroom EV-Box EVB-P1608436 mennekes;5.85675;51.83918
John Hicksstraat  Venlo;Krachtstroom EV-Box EVB-P1536361 mennekes;6.09519223;51.41482645
Willingestraat 2 Rotterdam;Krachtstroom EV-Box EVB-P1548320 mennekes;4.4559237;51.8973168
Van Baerlestraat 33B Amsterdam;Stopcontact NewMotion 01000971 mennekes;4.88001350000002;52.356877
Twentestraat 10 Rotterdam;Stopcontact NewMotion 01000593 mennekes;4.49144983291626;51.8866996765137
Rubenslaan 14 Monster;Krachtstroom Alfen RHL02181 mennekes;4.179227;52.026489
Rubenslaan 14 Monster;Krachtstroom Alfen RHL02182 mennekes;4.179227;52.026489
Middenweg 22 IJsselstein;Krachtstroom EV-Box EVB-P1417104 mennekes;5.0550066;52.01497495
Middenweg 22 IJsselstein;Krachtstroom EV-Box EVB-P1417104 mennekes;5.0550066;52.01497495
Erpseweg 1 Veghel;Krachtstroom EV-Box EVB-P1417064 mennekes;5.55477925;51.61495495
Erpseweg 1 Veghel;Krachtstroom EV-Box EVB-P1417064 mennekes;5.55477925;51.61495495
Stuifzwam 34 Alphen aan den Rijn;Krachtstroom Allego NLALLEGO0003651 mennekes;4.6824225;52.14878272
Meerum Terwogtlaan 163 Rotterdam;Krachtstroom EV-Box EVB-P1415106 mennekes;4.52129;51.95071
Meerum Terwogtlaan 163 Rotterdam;Krachtstroom EV-Box EVB-P1415106 mennekes;4.52129;51.95071
Varrolaan 51 Utrecht;Krachtstroom EV-Box EVB-P1412042 mennekes;5.15169923;52.09296763
Varrolaan 51 Utrecht;Krachtstroom EV-Box EVB-P1412042 mennekes;5.15169923;52.09296763
Veerweg 1 Brielle;Krachtstroom EV-Box EVB-P1541196 mennekes;4.1754931;51.9072182
Spremberger Str. 7 Berlin;Krachtstroom Allego DEALLEGO0000372 mennekes;13.423077;52.494063
Ligusterlaan 9 Oostvoorne;Krachtstroom EV-Box EVB-P1406247 mennekes;4.08895983;51.91339092
Wibautstraat 129 Amsterdam;Krachtstroom EV-Box EVB-P1449069 mennekes;4.91360193;52.35487212
Wibautstraat 129 Amsterdam;Krachtstroom EV-Box EVB-P1449069 mennekes;4.91360193;52.35487212
Veerweg 1 Brielle;Krachtstroom EV-Box EVB-P1541196 mennekes;4.1754931;51.9072182
Dippacher Weg 1 Burgebrach;Krachtstroom NewMotion ICUCOMPACT002063 mennekes;10.729402363213;49.8019973398957
Joris Helleputtestraat 46 Breda;Krachtstroom EVnetNL PNB-ENO061 mennekes;4.801692;51.611301
Marianne Philipslaan 9 Bussum;Stopcontact EV-Box EVB-P1402269 mennekes;5.18851;52.2672
Buitenkant 8 A Zwolle;Krachtstroom Allego NLALLEGO0007501 mennekes;6.09037098;52.51432029
Buitenkant 8 A Zwolle;Krachtstroom Allego NLALLEGO0007502 mennekes;6.09037098;52.51432029
Rooijakkersstraat 2 Eindhoven;Krachtstroom EV-Box EVB-P1437040 mennekes;5.44515;51.42941
Hoogeveenenweg 209210 Nieuwerkerk aan den IJssel;Krachtstroom EV-Box EVB-P1437047 mennekes;4.60652652;51.97758205
Kopenhagen 1 Barendrecht;Krachtstroom EV-Box EVB-P1247036 mennekes;4.50916;51.84978
Laurent-Benoit Dewezlaan  Leuven;Krachtstroom Delhaize Kessel-Lo mennekes;4.740477;50.887566
Badweg 2628 Gorredijk;Krachtstroom EV-Box EVB-P1536588 mennekes;6.05508642;53.00398122
Badweg 2628 Gorredijk;Krachtstroom EV-Box EVB-P1536588 mennekes;6.05508642;53.00398122
Puck van Heelstraat 10 Rotterdam;Krachtstroom EV-Box EVB-P1552457 mennekes;4.5251507;51.8968809
Nieuwe Kraaijertsedijk 37 's-Heer Arendskerke;Krachtstroom EV-Box EVB-P1607625 mennekes;3.753;51.50072
Nieuwe Kraaijertsedijk 37 's-Heer Arendskerke;Krachtstroom EV-Box EVB-P1607625 mennekes;3.753;51.50072
Graanmarkt 4 Kortrijk;Krachtstroom ENO-EVA-F040_5 schuko;3.26563;50.82715
Graanmarkt 4 Kortrijk;Krachtstroom ENO-EVA-F040_4 schuko;3.26563;50.82715
Graanmarkt 4 Kortrijk;Krachtstroom ENO-EVA-F040_3 schuko;3.26563;50.82715
Graanmarkt 4 Kortrijk;Krachtstroom ENO-EVA-F040_2 schuko;3.26563;50.82715
Graanmarkt 4 Kortrijk;Krachtstroom ENO-EVA-F040_1 schuko;3.26563;50.82715
Gasthuisstraat 19 Merchtem;Krachtstroom ENO-EVA-F038_6 schuko;4.2290573;50.962315
Gasthuisstraat 19 Merchtem;Krachtstroom ENO-EVA-F038_5 schuko;4.2290573;50.962315
Gasthuisstraat 19 Merchtem;Krachtstroom ENO-EVA-F038_4 schuko;4.2290573;50.962315
Gasthuisstraat 19 Merchtem;Krachtstroom ENO-EVA-F038_3 schuko;4.2290573;50.962315
Gasthuisstraat 19 Merchtem;Krachtstroom ENO-EVA-F038_2 schuko;4.2290573;50.962315
Gasthuisstraat 19 Merchtem;Krachtstroom ENO-EVA-F038_1 schuko;4.2290573;50.962315
Markt 32-49 Oudenaarde;Krachtstroom ENO-EVA-F37_6 schuko;3.60476;50.84319
Misraħ Ġuże Abela  Ħad-Dingli;Krachtstroom Essent EM-MT-00000007-01-00001 mennekes;14.381275;35.860406
Misraħ Ġuże Abela  Ħad-Dingli;Krachtstroom Essent EM-MT-00000007-01-00001 mennekes;14.381275;35.860406
Meadowhall Way  Sheffield;Snellader Essent EM-GB-00000012-01-00004 chademo;-1.415112;53.412243
Meadowhall Way  Sheffield;Krachtstroom Essent EM-GB-00000012-01-00003 mennekes;-1.415112;53.412243
Meadowhall Way  Sheffield;Krachtstroom Essent EM-GB-00000012-01-00002 mennekes;-1.415112;53.412243
Christiansborg Ridebane  København;Krachtstroom Essent EM-DK-00000001-05-00002 mennekes;12.579796;55.675823
Christiansborg Ridebane  København;Krachtstroom Essent EM-DK-00000001-05-00002 mennekes;12.579796;55.675823
Christiansborg Ridebane  København;Krachtstroom Essent EM-DK-00000001-05-00001 mennekes;12.579796;55.675823
Christiansborg Ridebane  København;Krachtstroom Essent EM-DK-00000001-05-00001 mennekes;12.579796;55.675823
Fritz-Wendel-Straße 4 Augsburg;Krachtstroom Essent EM-DE-09761000-04-00001 mennekes;10.900497;48.32781
Fritz-Wendel-Straße 4 Augsburg;Krachtstroom Essent EM-DE-09761000-04-00001 mennekes;10.900497;48.32781
Zwischen Wasser  Idar-Oberstein;Krachtstroom Essent EM-DE-07134045-01-00006 mennekes;7.393954;49.730596
Zwischen Wasser  Idar-Oberstein;Krachtstroom Essent EM-DE-07134045-01-00006 mennekes;7.393954;49.730596
Rheinstraße 17 Flammersfeld;Krachtstroom Essent EM-DE-07132032-01-00001 mennekes;7.523277;50.646153
Rheinstraße 17 Flammersfeld;Krachtstroom Essent EM-DE-07132032-01-00001 mennekes;7.523277;50.646153
Hermann-Löns-Straße  Kerpen;Krachtstroom Essent EM-DE-05362032-01-00006 mennekes;6.679267;50.903783
Hermann-Löns-Straße  Kerpen;Krachtstroom Essent EM-DE-05362032-01-00006 mennekes;6.679267;50.903783
Rheinpromenade  Monheim am Rhein;Krachtstroom Essent EM-DE-05158026-01-00003 mennekes;6.888664;51.103407
Rheinpromenade  Monheim am Rhein;Krachtstroom Essent EM-DE-05158026-01-00003 mennekes;6.888664;51.103407
Deventerweg 121 Postillion Deventer laadpaal 2: links Deventer;Krachtstroom Allego NLALLEGO0000891 mennekes;6.176502;52.235692
B168  Zell am See;Krachtstroom Essent EM-AT-00050628-01-00002 mennekes;12.78816;47.29909
Rheinpromenade 3a Monheim am Rhein;Krachtstroom Essent EM-DE-05158026-01-00002 mennekes;6.888219;51.104108
Steven Butendiekplateau 152 Utrecht;Stopcontact NewMotion 02000956 mennekes;5.12931251525879;52.093807220459
Raadhuisplein 3 in parkeergarage gemeente Hoofddorp;Krachtstroom Allego NLALLEGO0014974 mennekes;4.696752;52.30042
Prins Hendrikkade 20A Amsterdam;Stopcontact NewMotion 02001043 mennekes;4.89676952362061;52.3788223266602
Parallelweg West 23 Culemborg;Stopcontact NewMotion 02001138 mennekes;5.22561740875244;51.9449920654297
Talmastraat 16 Nijkerkerveen;Stopcontact NewMotion 02001179 mennekes;5.47087001800537;52.1961212158203
Hamburg 1 Barendrecht;Snellader Allego NLALLEGO0009262 combo;4.513621;51.849121
Berkenrijsweg 15 Oostvoorne;Stopcontact NewMotion 02001410 mennekes;4.07760953903198;51.9067420959473
Catharinapolder Barendrecht;Stopcontact NewMotion 02000341 mennekes;4.5258836;51.8432777
Palmbosweg  Ermelo;Krachtstroom McDonald's Ermelo mennekes;5.5648585036397;52.316072484728
Taurusavenue 27 Hoofddorp;Stopcontact NewMotion 02001820 mennekes;4.70162725448608;52.291145324707
Rode Kruisstraat 18 Amsterdam;Krachtstroom Nuon EVB-P1607203 mennekes;4.929941;52.394996
Vrijenburglaan 42 Barendrecht;Stopcontact NewMotion 02001793 mennekes;4.50172269999996;51.8578271
Franciscusweg 221 Hilversum;Stopcontact NewMotion 01000613 mennekes;5.14730978012085;52.2146987915039
Crocusstraat 23 Wassenaar;Stopcontact NewMotion 02001499 mennekes;4.4147744178772;52.1451148986816
Bernardus IJzerdraatsingel 1 Schiedam;Krachtstroom EV-Box EVB-P1515030 mennekes;4.3666513;51.9419065
Van der Helstlaan 29 Loosdrecht;Stopcontact EV-Box EVB-P1409212 mennekes;5.13569977;52.20658252
Bernardus IJzerdraatsingel 1 Schiedam;Krachtstroom EV-Box EVB-P1515030 mennekes;4.3666513;51.9419065
Achthoevenweg 2 Staphorst;Krachtstroom EV-Box EVB-P1412037 mennekes;6.20905805;52.63607502
Paasheuvelweg 3 Amsterdam-Zuidoost;Krachtstroom EV-Box EVB-P1426094 mennekes;4.95259165;52.29944958
Edisonstraat 11 Almelo;Krachtstroom NewMotion 03001257 mennekes;6.68429370311048;52.3383150941197
Dirk Tersteeglaan 17 Naarden;Stopcontact NewMotion 02007862 mennekes;5.16888475418091;52.2879981994629
Allendesingel 44 Ede;Stopcontact NewMotion 02001723 mennekes;5.6392879486084;52.0185432434082
Julianastraat 51 Gilze en Rijen;Krachtstroom Woonstichting Leystromen mennekes;4.9241307377815;51.580753213287
Oeverzwaluw 47 's-Hertogenbosch;Stopcontact NewMotion 02003182 mennekes;5.26238298416138;51.7201652526855
Kerkenbos 1022 Nijmegen;Krachtstroom EV-Box EVB-P1423113 mennekes;5.78347422;51.82571297
N271 Venlo;Stopcontact NewMotion 02000851 mennekes;6.17275905609131;51.3952941894531
Sluiskreek 121 Rotterdam;Krachtstroom EV-Box EVB-P1552326 mennekes;4.53222;51.88283
Vughterhage 49 Vught;Krachtstroom Allego NLALLEGO0010252 mennekes;5.28630217;51.66269569
Gerard Alewijnszstraat 34 Ridderkerk;Krachtstroom EV-Box EVB-P1521026 mennekes;4.59707;51.8507
Hoofdstraat 1 Krimpen aan de Lek;Stopcontact EV-Box EVB-P1449042 mennekes;4.62804013;51.89106592
Geerten Gossaertstraat 18 Rotterdam;Krachtstroom EV-Box EVB-P1410233 mennekes;4.56635;51.96885
Juliusstr. 36 Berlin;Krachtstroom Allego DEALLEGO0000842 mennekes;13.434451;52.463234
Oude Lind 18 Tilburg;Krachtstroom EV-Box EVB-P1351090 mennekes;5.08468717;51.57745763
Hendrik Walaardt Sacréstraat 415 Schiphol;Krachtstroom EV-Box EVB-P1541532 mennekes;4.81055993;52.31407933
Burgemeester Stramanweg 130 AMSTERDAM Zuidoost;Krachtstroom Allego NLALLEGO0008921 mennekes;4.942548;52.313191
Kruisstraat 2 Utrecht;Stopcontact NewMotion 02001568 mennekes;5.12931249999997;52.0938068
Schedeldoekshaven 90 The Hague;Stopcontact NewMotion 02001574 mennekes;4.31904888153076;52.077278137207
Juliusstr. 36 Berlin;Krachtstroom Allego DEALLEGO0000841 mennekes;13.434451;52.463234
Aalsterweg 322 Eindhoven;Stopcontact NewMotion 02002664 mennekes;5.47949314117431;51.4069137573242
Bergweg 304 Rotterdam;Krachtstroom EV-Box EVB-P1250078 mennekes;4.4713;51.93221
Baken 36 Stadskanaal;Stopcontact NewMotion 02002135 mennekes;6.94688320159912;52.9982872009277
Taurusavenue 18 Haarlemmermeer;Krachtstroom Inspiratiehuis 20|20 mennekes;4.703586101532;52.29044228847
Bredaseweg 117 Etten-Leur;Krachtstroom EV-Box EVB-P1611821 mennekes;4.65781613;51.5713677
Gutenbergstraße  Bobingen;Krachtstroom Essent EM-DE-09772125-01-00001 mennekes;10.844624;48.267429
Newtonstraat 5 Heerhugowaard;Krachtstroom EV-Box EVB-P1247066 mennekes;4.83388;52.68798
Wim Kanplein  1 Almere;Krachtstroom Allego NLALLEGO0012031 mennekes;5.17969978;52.370361
Stationsplein 3 d hoek brugkampweg Oosterwolde;Krachtstroom Allego NLALLEGO0002112 mennekes;6.2931;52.989273
Veluwehaven 19 Nieuwegein;Stopcontact EV-Box EVB-P1450122 mennekes;5.10009092;52.01921518
Iskurstraat 12 Almere;Krachtstroom Allego NLALLEGO0012002 mennekes;5.1611408;52.35497275
Bernstrasse  Murten;Krachtstroom Essent EM-CH-00002275-01-00001 mennekes;7.119326;46.929343
Bahnhofstrasse  Vilters-Wangs;Krachtstroom Essent EM-CH-00003297-01-00001 mennekes;9.433914;47.036941
Bahnhofstrasse  Vilters-Wangs;Krachtstroom Essent EM-CH-00003297-01-00001 mennekes;9.433914;47.036941
Keerweer 49 Dordrecht;Stopcontact NewMotion 02002544 mennekes;4.64491605758667;51.7708625793457
Koos Postemalaan 2 Hilversum;Krachtstroom Ericsson mennekes;5.1692122220993;52.241436815313
Beukenlaan 25 Heerhugowaard;Krachtstroom Gemeentewerf Heerhugowaard (EV-BOX) mennekes;4.8579204082489;52.658310518834
Beverplein 2A Langedijk;Krachtstroom Sporthal De Oostwal mennekes;4.7886174917221;52.659366389873
Hoofden 64-66 Sneek;Stopcontact NewMotion 02003424 mennekes;5.68841432285944;53.0351587713802
Muiderzand 24 Huizen;Stopcontact NewMotion 02002185 mennekes;5.27719116210938;52.301082611084
Kon. Astridplein 1-35 Antwerp;Stopcontact NewMotion 02001512 mennekes;4.42072677612305;51.2190780639649
Vroedschap  Langedijk;Stopcontact Gemeentehuis Langedijk schuko;4.8038202524185;52.686784071614
Stadsring 15 Amersfoort;Krachtstroom EV-Box EVB-P1427179 mennekes;5.38310883;52.15555728
Stadsring 15 Amersfoort;Krachtstroom EV-Box EVB-P1427179 mennekes;5.38310883;52.15555728
Rijksweg 250 Heumen;Krachtstroom Van der Valk mennekes;5.8678311109543;51.765701906825
Smitskamp 5 Wapenveld;Krachtstroom EV-Box EVB-P1445009 mennekes;6.07294965;52.44452582
Meivliegsingel t.o. 16 Den Haag;Krachtstroom Alfen GDH3242 mennekes;4.412049;52.062822
Veilingweg 8 Huissen;Krachtstroom Ecotap 1601211 mennekes;5.92351;51.91348
Lage veldweg 18A Lunteren;Stopcontact NewMotion 02010363 mennekes;5.65511131286621;52.1138191223145
Burgemeester Stramanweg 130 AMSTERDAM Zuidoost;Krachtstroom Allego NLALLEGO0008922 mennekes;4.942548;52.313191
Antoon van Hooffplein 1 Arnhem;Krachtstroom Burgers Zoo mennekes;5.8976572751999;52.007855344655
Mauerham 22 Taching;Krachtstroom NewMotion ICUEVE000498 mennekes;12.7326698303223;47.976505279541
Costerweg 14 Culemborg;Krachtstroom EV-Box EVB-P1446950 mennekes;5.20184702;51.94267485
Costerweg 14 Culemborg;Krachtstroom EV-Box EVB-P1446950 mennekes;5.20184702;51.94267485
Soesterbergstraat nabij 22 Den Haag;Krachtstroom Alfen GDH2592 mennekes;4.274979;52.061155
Soesterbergstraat nabij 22 Den Haag;Krachtstroom Alfen GDH2591 mennekes;4.274979;52.061155
Badhuiskade t.o. 11 Den Haag;Krachtstroom Alfen GDH2582 mennekes;4.277469;52.107486
Badhuiskade t.o. 11 Den Haag;Krachtstroom Alfen GDH2581 mennekes;4.277469;52.107486
Harstenhoekplein nabij 14 Den Haag;Krachtstroom Alfen GDH2571 mennekes;4.287853;52.112413
Harstenhoekplein nabij 14 Den Haag;Krachtstroom Alfen GDH2572 mennekes;4.287853;52.112413
Maarseveensestraat 4 Den Haag;Krachtstroom Alfen GDH2562 mennekes;4.280707;52.062021
Maarseveensestraat 4 Den Haag;Krachtstroom Alfen GDH2561 mennekes;4.280707;52.062021
Ossebroeken 26 Beilen;Stopcontact NewMotion 01000751 mennekes;6.49372959136963;52.8629722595215
Helmersstraat t.o. 104 Den Haag;Krachtstroom Alfen GDH2552 mennekes;4.294386;52.078702
Koperwiek 27 Soest;Stopcontact NewMotion 02002661 mennekes;5.28898954391479;52.1631317138672
Helmersstraat t.o. 104 Den Haag;Krachtstroom Alfen GDH2551 mennekes;4.294386;52.078702
Gentsestraat t.o. 111 Den Haag;Krachtstroom Alfen GDH2542 mennekes;4.292267;52.109388
Gentsestraat t.o. 111 Den Haag;Krachtstroom Alfen GDH2541 mennekes;4.292267;52.109388
Laan van Wateringse Veld 189 Den Haag;Krachtstroom Alfen GDH2521 mennekes;4.284304;52.033455
Laan van Wateringse Veld 189 Den Haag;Krachtstroom Alfen GDH2522 mennekes;4.284304;52.033455
Alexanderstraat nabij 36 Zoetermeer;Krachtstroom Alfen RHL03191 mennekes;4.490556;52.053917
Laan van Duurzaamheid 119 nst Amersfoort;Krachtstroom Allego NLALLEGO0005771 mennekes;5.3849045;52.20135723
Alexanderstraat nabij 36 Zoetermeer;Krachtstroom Alfen RHL03192 mennekes;4.490556;52.053917
Stationsweg  Stichtse Vecht;Krachtstroom Van der Valk Hotel Breukelen mennekes;4.989225268364;52.168720315897
Dokter Wilminkstraat 1 Langedijk;Stopcontact Sporthal Geestmerambacht schuko;4.8165687918663;52.699460840681
Van der Hagenstraat nabij 11 Zoetermeer;Krachtstroom Alfen RHL03121 mennekes;4.524112;52.04865
