OBJECTNUMMER;Energielabel;COORDS;LNG;LAT;
201;"E";"POLYGON((4.915673 52.347996,4.914691 52.347877,4.914306 52.348625,4.915061 52.348959,4.915244 52.348796,4.914916 52.34865,4.914693 52.348607,4.914726 52.34855,4.915335 52.348667,4.915673 52.347996),(4.915133 52.348416,4.914758 52.348343,4.914877 52.348115,4.915252 52.348188,4.915133 52.348416))";"4,9149895";"52,3484195";
202;"C";"MULTIPOLYGON(((4.818568 52.373584,4.818572 52.373642,4.819057 52.374851,4.819073 52.374879,4.81912 52.374897,4.81951 52.374836,4.819457 52.374709,4.819239 52.374744,4.819028 52.374256,4.819552 52.374177,4.819519 52.374094,4.81897 52.374176,4.818911 52.374029,4.818968 52.37402,4.818942 52.373957,4.818887 52.373966,4.818807 52.373767,4.818826 52.373763,4.818758 52.373649,4.818754 52.373555,4.818793 52.373488,4.819229 52.373223,4.819886 52.37312,4.820442 52.373218,4.820566 52.373297,4.82066 52.373505,4.82084 52.373476,4.82075 52.373276,4.820651 52.373187,4.820515 52.373125,4.820413 52.3731,4.819916 52.373017,4.819805 52.37302,4.819223 52.373116,4.819089 52.373157,4.818666 52.373409,4.818582 52.373526,4.818568 52.373584)),((4.819552 52.374177,4.819571 52.374275,4.820189 52.374227,4.820209 52.37433,4.819793 52.374478,4.819726 52.374703,4.819545 52.374729,4.819582 52.374825,4.819863 52.374784,4.819938 52.37454,4.820385 52.374382,4.82033 52.374117,4.820241 52.374123,4.820251 52.374169,4.820123 52.374179,4.820113 52.374134,4.819552 52.374177)))";"4,819704";"52,3739565";
203;"E";"POLYGON((4.975083 52.325481,4.975014 52.325459,4.974988 52.325396,4.974775 52.325323,4.974566 52.32536,4.974367 52.325294,4.974306 52.325161,4.974387 52.325073,4.974318 52.32505,4.974285 52.324986,4.974228 52.324968,4.974259 52.324928,4.974356 52.32491,4.974436 52.32482,4.974379 52.324801,4.974351 52.324734,4.974282 52.324714,4.974312 52.324677,4.974416 52.324659,4.974534 52.324523,4.974476 52.324399,4.974662 52.3242,4.974634 52.324127,4.974535 52.324143,4.974564 52.324212,4.974493 52.324288,4.97443 52.324267,4.974468 52.324224,4.974319 52.324174,4.974278 52.324222,4.97417 52.32424,4.97409 52.324322,4.974168 52.324347,4.974198 52.324408,4.974261 52.324428,4.974227 52.324474,4.97412 52.324491,4.97404 52.324579,4.97411 52.324602,4.974141 52.324669,4.974194 52.324684,4.974157 52.324727,4.974053 52.324744,4.973943 52.324872,4.974004 52.324997,4.973897 52.325123,4.97369 52.325161,4.973473 52.325086,4.973266 52.325124,4.973124 52.325075,4.973049 52.325156,4.972984 52.325133,4.972903 52.325222,4.972971 52.325244,4.973 52.325305,4.973138 52.325355,4.973179 52.325314,4.973282 52.325301,4.973317 52.325266,4.973392 52.32529,4.973421 52.325354,4.973557 52.325398,4.973594 52.325349,4.973695 52.325333,4.973893 52.325403,4.973784 52.325523,4.973928 52.325572,4.974076 52.32541,4.974276 52.325478,4.974311 52.325546,4.974448 52.325591,4.974481 52.325551,4.974579 52.325537,4.974627 52.325493,4.974697 52.325517,4.974727 52.325583,4.97486 52.32563,4.974903 52.325583,4.975004 52.325566,4.975083 52.325481),(4.974771 52.325427,4.974707 52.325405,4.974667 52.325445,4.974601 52.325421,4.974582 52.325392,4.974734 52.325365,4.974804 52.325389,4.974771 52.325427),(4.973465 52.325192,4.973399 52.325168,4.973361 52.325209,4.973292 52.325186,4.97328 52.325158,4.973429 52.325129,4.973499 52.325154,4.973465 52.325192),(4.97443 52.324538,4.974369 52.324517,4.974406 52.324477,4.974346 52.324453,4.974383 52.324414,4.974429 52.324406,4.974472 52.324492,4.97443 52.324538),(4.973904 52.32529,4.973712 52.325226,4.973694 52.325195,4.974004 52.32514,4.974018 52.325167,4.973904 52.32529),(4.974288 52.325372,4.974087 52.325302,4.974204 52.325181,4.97427 52.325204,4.974336 52.325361,4.974288 52.325372),(4.974108 52.324981,4.974056 52.324987,4.974016 52.324899,4.974055 52.324854,4.974116 52.324876,4.974079 52.324916,4.974146 52.324939,4.974108 52.324981))";"4,973993";"52,3248785";
204;"D";"POLYGON((4.948016 52.317367,4.947972 52.317259,4.947596 52.317317,4.947503 52.317089,4.947269 52.317125,4.947243 52.317063,4.94686 52.317122,4.946904 52.31723,4.947204 52.317183,4.947298 52.317414,4.947367 52.317403,4.947471 52.317655,4.947382 52.317668,4.947364 52.317623,4.946929 52.31769,4.946886 52.317587,4.94671 52.317614,4.946587 52.317315,4.94634 52.317353,4.94642 52.31755,4.946364 52.317559,4.94642 52.317698,4.94602 52.31776,4.946089 52.317928,4.946368 52.317885,4.946426 52.318024,4.946483 52.318016,4.946553 52.318188,4.946776 52.318153,4.946706 52.317981,4.946649 52.31799,4.946593 52.317853,4.947258 52.317754,4.947376 52.318041,4.947445 52.318031,4.947541 52.318263,4.94762 52.318251,4.947633 52.318284,4.947717 52.318272,4.947704 52.318238,4.947858 52.318214,4.947762 52.317979,4.947623 52.318,4.9476 52.317946,4.947669 52.317936,4.947573 52.317701,4.947687 52.317732,4.947712 52.317699,4.94766 52.317665,4.947804 52.317645,4.947709 52.317414,4.948016 52.317367))";"4,947018";"52,3176725";
205;"C";"POLYGON((4.936247 52.361429,4.936149 52.36138,4.934205 52.361404,4.934209 52.361604,4.93597 52.362014,4.936036 52.361992,4.936247 52.361429),(4.935862 52.361875,4.934417 52.361556,4.93442 52.361495,4.936019 52.361495,4.935862 52.361875))";"4,935226";"52,3616985";
206;"C";"POLYGON((4.944972 52.360507,4.944748 52.359736,4.944022 52.359634,4.943716 52.360456,4.944468 52.36056,4.944972 52.360507),(4.944466 52.360441,4.944265 52.360414,4.944306 52.360302,4.944097 52.360274,4.944057 52.360383,4.943946 52.360368,4.94416 52.359771,4.9446 52.359832,4.944747 52.360411,4.944466 52.360441))";"4,944344";"52,3600975";
207;"F";"POLYGON((4.856088 52.371199,4.856022 52.371188,4.856045 52.371136,4.855426 52.37103,4.855362 52.37124,4.855412 52.371243,4.854893 52.372921,4.855057 52.372938,4.855466 52.371613,4.855616 52.37163,4.855714 52.371309,4.855589 52.371283,4.855614 52.371214,4.855905 52.371264,4.855385 52.37301,4.855122 52.37298,4.855092 52.373081,4.854851 52.373053,4.854819 52.373157,4.855465 52.373235,4.856088 52.371199))";"4,8554535";"52,3721315";
208;"D";"POLYGON((4.823601 52.359522,4.823524 52.359522,4.823524 52.359472,4.823477 52.359468,4.823479 52.359378,4.823225 52.359376,4.823224 52.359392,4.8228 52.359389,4.822798 52.35942,4.82263 52.359417,4.822629 52.359433,4.822267 52.359428,4.82227 52.359258,4.822113 52.359258,4.82209 52.360059,4.822014 52.36006,4.822011 52.360159,4.822654 52.360165,4.822656 52.360133,4.822795 52.360134,4.822808 52.359957,4.822868 52.359957,4.822875 52.359759,4.822907 52.35976,4.822915 52.359503,4.823292 52.359507,4.82329 52.359774,4.823236 52.359774,4.823235 52.360054,4.823524 52.360055,4.823529 52.359781,4.823595 52.359781,4.823601 52.359522),(4.822678 52.359758,4.822647 52.359757,4.822645 52.35991,4.822469 52.359909,4.822467 52.359982,4.822411 52.359983,4.822411 52.359963,4.822278 52.359961,4.822287 52.359564,4.822682 52.359569,4.822678 52.359758),(4.822439 52.360059,4.822191 52.360059,4.822192 52.360023,4.822233 52.360023,4.822233 52.359993,4.822311 52.359993,4.822311 52.360017,4.822441 52.360018,4.822439 52.360059))";"4,822806";"52,359711";
209;"D";"POLYGON((4.92255 52.353877,4.920657 52.35327,4.920282 52.353582,4.920467 52.353791,4.92073 52.353701,4.922275 52.354198,4.92255 52.353877),(4.922199 52.354041,4.92066 52.353561,4.920779 52.353408,4.922316 52.3539,4.922199 52.354041))";"4,921416";"52,3537345";
210;"C";"POLYGON((4.801603 52.378484,4.800914 52.378401,4.800937 52.377885,4.800877 52.377877,4.800879 52.377841,4.800939 52.377836,4.800964 52.377285,4.800803 52.377282,4.800801 52.377325,4.800729 52.377323,4.800676 52.378492,4.801316 52.378573,4.801299 52.378619,4.800792 52.378557,4.800776 52.378603,4.800668 52.378589,4.800649 52.379154,4.80138 52.379161,4.801603 52.378484))";"4,801126";"52,3782215";
211;"C";"POLYGON((4.886638 52.383794,4.886546 52.383733,4.885417 52.384366,4.885369 52.384335,4.884921 52.384585,4.884616 52.384382,4.884802 52.384277,4.884853 52.38431,4.885034 52.384209,4.885232 52.384341,4.885362 52.384268,4.885203 52.384161,4.885245 52.384138,4.885113 52.38405,4.88521 52.383995,4.885344 52.384084,4.885304 52.384105,4.885358 52.384141,4.885396 52.384119,4.885447 52.384153,4.885534 52.384104,4.885434 52.384035,4.88621 52.383606,4.886328 52.383685,4.886427 52.383631,4.886051 52.383373,4.884314 52.384355,4.884925 52.384763,4.886638 52.383794))";"4,885476";"52,3840675";
212;"C";"POLYGON((4.891561 52.406697,4.890457 52.405825,4.889865 52.406105,4.890969 52.406977,4.891561 52.406697))";"4,890713";"52,406403";
213;"E";"POLYGON((4.930422 52.362832,4.928171 52.362335,4.928067 52.362429,4.927958 52.36248,4.927827 52.362508,4.927762 52.362508,4.927718 52.362588,4.930403 52.363152,4.930422 52.362832),(4.930331 52.363034,4.92874 52.362701,4.928771 52.362646,4.928248 52.362535,4.928289 52.362463,4.930335 52.362908,4.930331 52.363034))";"4,92907";"52,3627435";
214;"B";"POLYGON((4.901333 52.351491,4.899035 52.351167,4.898959 52.351362,4.899091 52.351542,4.901189 52.351838,4.901333 52.351491),(4.901079 52.351725,4.900505 52.351643,4.900529 52.35158,4.900121 52.351522,4.900112 52.351549,4.899254 52.351431,4.89923 52.351479,4.899177 52.351473,4.899068 52.351327,4.899074 52.35131,4.899624 52.351386,4.899634 52.35136,4.901141 52.351575,4.901079 52.351725))";"4,900146";"52,3515015";
215;"B";"POLYGON((4.805648 52.346063,4.804979 52.345928,4.80438 52.34704,4.805049 52.347174,4.805648 52.346063),(4.804917 52.347093,4.804565 52.347022,4.805108 52.346017,4.80546 52.346088,4.804917 52.347093))";"4,805014";"52,346552";
216;"E";"POLYGON((4.84428 52.366365,4.843817 52.366359,4.843813 52.366311,4.844198 52.366316,4.844204 52.366065,4.843827 52.366061,4.843823 52.366092,4.843752 52.366093,4.84375 52.366133,4.843224 52.366128,4.843207 52.366714,4.843095 52.366712,4.84309 52.366849,4.84302 52.36685,4.843021 52.366914,4.843088 52.366915,4.843086 52.366965,4.843466 52.366967,4.843471 52.366801,4.843539 52.366802,4.843543 52.366855,4.844265 52.366862,4.84428 52.366365))";"4,84365";"52,366514";
217;"E";"POLYGON((4.852476 52.372895,4.850284 52.372512,4.850157 52.372811,4.850132 52.372807,4.850108 52.372859,4.852318 52.373241,4.852476 52.372895),(4.85219 52.373113,4.850313 52.372789,4.850388 52.372626,4.852261 52.37295,4.85219 52.373113))";"4,851292";"52,372877";
218;"C";"POLYGON((4.865214 52.367929,4.865046 52.36789,4.865031 52.367914,4.864882 52.367877,4.864898 52.367851,4.863354 52.367462,4.863087 52.367555,4.863419 52.367926,4.863572 52.367871,4.863302 52.367575,4.863341 52.367559,4.863726 52.367656,4.863618 52.367828,4.863791 52.367871,4.863747 52.367935,4.863967 52.367989,4.864007 52.367924,4.864533 52.368055,4.864445 52.36819,4.863913 52.368063,4.863943 52.368023,4.863839 52.368006,4.863818 52.368047,4.863531 52.367997,4.863469 52.368105,4.864904 52.368422,4.865214 52.367929),(4.864804 52.368267,4.864653 52.368231,4.86472 52.368108,4.864546 52.368058,4.864643 52.367911,4.864831 52.367956,4.864733 52.368105,4.864884 52.368141,4.864804 52.368267))";"4,8641505";"52,3679425";
219;"D";"POLYGON((4.830041 52.348336,4.829885 52.348335,4.829868 52.349144,4.829331 52.349142,4.82935 52.348333,4.829194 52.348331,4.829171 52.349138,4.828635 52.349136,4.828654 52.348325,4.828493 52.348324,4.828472 52.349135,4.827937 52.34913,4.827953 52.348319,4.827797 52.348318,4.827772 52.349183,4.829861 52.349207,4.829835 52.349789,4.829155 52.34978,4.829148 52.349879,4.829933 52.349889,4.829938 52.349791,4.829999 52.349792,4.830041 52.348336))";"4,8289065";"52,349102";
220;"B";"POLYGON((4.927244 52.356577,4.927111 52.356544,4.927049 52.356454,4.927095 52.356379,4.926615 52.356241,4.926017 52.357232,4.926023 52.357269,4.926703 52.357472,4.927244 52.356577),(4.926912 52.356732,4.926752 52.356699,4.926678 52.356825,4.926883 52.356872,4.92659 52.357342,4.926224 52.357234,4.926698 52.356459,4.926589 52.35643,4.926628 52.356372,4.926933 52.356455,4.927015 52.356578,4.926912 52.356732))";"4,9266305";"52,356855";
221;"B";"POLYGON((4.805001 52.347264,4.804332 52.347129,4.803738 52.348231,4.804407 52.348366,4.805001 52.347264),(4.804294 52.348288,4.803906 52.348209,4.804447 52.347205,4.804834 52.347285,4.804294 52.348288))";"4,8043695";"52,347748";
222;"C";"POLYGON((4.868357 52.364461,4.868318 52.364408,4.868138 52.364365,4.868149 52.36435,4.868105 52.364339,4.868094 52.364355,4.867981 52.364327,4.86799 52.364312,4.867946 52.364302,4.867937 52.364316,4.867718 52.364263,4.86763 52.364287,4.867567 52.364385,4.867539 52.364378,4.86755 52.364409,4.867504 52.36448,4.867478 52.364473,4.867489 52.364504,4.867443 52.364576,4.867416 52.364568,4.867428 52.3646,4.867384 52.364669,4.867359 52.364662,4.86703 52.365175,4.867806 52.365364,4.868129 52.36486,4.868103 52.364854,4.868136 52.364803,4.868158 52.364809,4.868185 52.364766,4.868163 52.36476,4.868197 52.364707,4.868219 52.364713,4.868258 52.364612,4.86828 52.364618,4.868309 52.364575,4.868287 52.364569,4.868357 52.364461),(4.868114 52.364547,4.868079 52.364539,4.86807 52.364552,4.868103 52.364561,4.867991 52.364737,4.867829 52.364699,4.86779 52.36476,4.867914 52.364792,4.867795 52.364978,4.867764 52.36497,4.867725 52.365024,4.867663 52.365059,4.867582 52.365073,4.867502 52.365064,4.867458 52.365131,4.867262 52.365084,4.867452 52.36479,4.867655 52.36484,4.867678 52.364809,4.867691 52.364787,4.867486 52.364735,4.867516 52.36469,4.867702 52.364738,4.867741 52.364678,4.867589 52.364641,4.867758 52.364377,4.867898 52.36441,4.867891 52.364422,4.86816 52.364474,4.868114 52.364547))";"4,8676935";"52,364813";
223;"G";"POLYGON((4.918956 52.36274,4.918771 52.362712,4.918788 52.362632,4.918686 52.362621,4.91866 52.362706,4.918581 52.362697,4.918643 52.362583,4.917937 52.362436,4.917948 52.362381,4.917988 52.362386,4.918003 52.362328,4.917793 52.362308,4.917778 52.362365,4.91789 52.362376,4.91788 52.362424,4.917451 52.362339,4.917188 52.362819,4.918381 52.363062,4.9185 52.362843,4.918583 52.36286,4.918435 52.363133,4.918722 52.363191,4.918956 52.36274),(4.918747 52.362801,4.918627 52.362777,4.918603 52.362826,4.918519 52.362809,4.918563 52.362731,4.918762 52.36275,4.918747 52.362801),(4.917946 52.36285,4.917428 52.362744,4.917513 52.362589,4.917518 52.362667,4.917983 52.36271,4.917946 52.36285),(4.918264 52.362915,4.918002 52.362861,4.918011 52.362827,4.918095 52.362835,4.918123 52.362747,4.918049 52.362735,4.918061 52.362697,4.918354 52.362749,4.918264 52.362915),(4.917814 52.36257,4.917755 52.362564,4.917748 52.362593,4.917523 52.362569,4.91757 52.362486,4.91782 52.362537,4.917814 52.36257),(4.918373 52.362715,4.918069 52.36266,4.918082 52.362624,4.917894 52.362605,4.917905 52.362555,4.918405 52.362656,4.918373 52.362715))";"4,918072";"52,3627495";
224;"C";"POLYGON((4.891148 52.348866,4.891104 52.348521,4.891057 52.348496,4.889101 52.348592,4.889061 52.348621,4.889104 52.348956,4.889167 52.348952,4.889173 52.34899,4.891108 52.348895,4.891148 52.348866),(4.890971 52.348824,4.889272 52.348907,4.889225 52.348882,4.889202 52.348704,4.889242 52.348675,4.890941 52.348592,4.890988 52.348617,4.891011 52.348795,4.890971 52.348824))";"4,8901045";"52,348743";
225;"B";"POLYGON((4.879599 52.348761,4.879532 52.348321,4.879256 52.348337,4.879264 52.348382,4.877528 52.348484,4.87759 52.34888,4.879599 52.348761),(4.878282 52.348719,4.878256 52.348555,4.879383 52.348495,4.879407 52.348652,4.878282 52.348719))";"4,8785635";"52,3486005";
226;"E";"POLYGON((4.858854 52.370836,4.857173 52.370682,4.857142 52.370696,4.857017 52.371088,4.858392 52.371283,4.858385 52.371305,4.85876 52.371354,4.858854 52.370836),(4.858612 52.371242,4.858452 52.371222,4.858481 52.371076,4.858383 52.371062,4.858358 52.371113,4.857339 52.370971,4.857319 52.371023,4.857196 52.371,4.857277 52.370753,4.857418 52.370766,4.857414 52.370804,4.857441 52.370807,4.858673 52.370919,4.858612 52.371242))";"4,8579355";"52,3710175";
227;"G";"POLYGON((4.836931 52.346197,4.836933 52.346065,4.836613 52.346064,4.836613 52.3461,4.836514 52.346099,4.836517 52.346035,4.836164 52.346031,4.836161 52.346224,4.835864 52.346221,4.835865 52.346185,4.83562 52.346183,4.835623 52.346028,4.835102 52.346024,4.835099 52.346141,4.835183 52.346142,4.835182 52.346212,4.835241 52.346213,4.83523 52.346625,4.835616 52.346627,4.835617 52.346545,4.835862 52.346546,4.835858 52.346726,4.83651 52.34673,4.836515 52.346263,4.836872 52.346266,4.836873 52.346196,4.836931 52.346197),(4.835576 52.346508,4.835578 52.346326,4.835864 52.346327,4.835862 52.34651,4.835576 52.346508))";"4,836016";"52,3463765";
228;"D";"POLYGON((4.844321 52.365055,4.843861 52.36505,4.843862 52.364998,4.844239 52.365003,4.844248 52.364753,4.843869 52.364749,4.843866 52.364887,4.843793 52.364886,4.843793 52.364824,4.843265 52.364817,4.843246 52.365405,4.84313 52.365404,4.843123 52.365654,4.843501 52.365658,4.843506 52.365493,4.843574 52.365493,4.843572 52.365545,4.844307 52.36555,4.844321 52.365055))";"4,843722";"52,365204";
229;"C";"POLYGON((4.917749 52.381749,4.917591 52.38173,4.917365 52.382421,4.917063 52.382346,4.917274 52.381691,4.917116 52.381672,4.916909 52.382308,4.916758 52.38227,4.916957 52.381653,4.916799 52.381634,4.916606 52.382233,4.916301 52.382158,4.916482 52.381595,4.916322 52.381577,4.916149 52.38212,4.915997 52.382082,4.916165 52.381557,4.916007 52.381539,4.915844 52.382045,4.91554 52.381969,4.91569 52.3815,4.915532 52.381481,4.915341 52.382027,4.917488 52.382557,4.917749 52.381749))";"4,916545";"52,382019";
230;"C";"POLYGON((4.844439 52.361032,4.844439 52.360993,4.843641 52.360986,4.843642 52.360905,4.843263 52.360901,4.843254 52.361157,4.843637 52.361161,4.843635 52.361212,4.843369 52.361209,4.843356 52.361661,4.843886 52.361664,4.843889 52.361576,4.843961 52.361576,4.843956 52.361827,4.844337 52.36183,4.844341 52.36158,4.844425 52.361581,4.844439 52.361032))";"4,8438465";"52,3613665";
231;"D";"POLYGON((4.975747 52.315857,4.975575 52.315798,4.974569 52.316898,4.973053 52.31691,4.972203 52.317842,4.972977 52.318635,4.973145 52.318574,4.972429 52.31784,4.97317 52.317029,4.974685 52.317017,4.975747 52.315857))";"4,973975";"52,317217";
232;"E";"POLYGON((4.892767 52.344918,4.892166 52.344834,4.892066 52.34511,4.892007 52.345399,4.892002 52.345618,4.89207 52.346189,4.892689 52.346153,4.892618 52.345671,4.892616 52.34551,4.892648 52.345268,4.892767 52.344918),(4.892484 52.345241,4.892451 52.345447,4.89245 52.345604,4.89251 52.346073,4.892228 52.346087,4.89218 52.345663,4.892185 52.345402,4.892245 52.345133,4.892306 52.344957,4.892572 52.344989,4.892484 52.345241))";"4,8923845";"52,3455105";
233;"D";"POLYGON((4.879832 52.391305,4.879643 52.390756,4.878416 52.390912,4.878286 52.391364,4.878332 52.3915,4.879832 52.391305),(4.878449 52.3914,4.878432 52.391357,4.878464 52.391252,4.878523 52.391256,4.878606 52.390989,4.878782 52.390965,4.878794 52.390999,4.87953 52.390904,4.879645 52.391247,4.878449 52.3914))";"4,879059";"52,391127";
234;"C";"POLYGON((4.844403 52.362302,4.843603 52.362295,4.843604 52.362222,4.843228 52.362217,4.843219 52.362465,4.843598 52.362471,4.843596 52.362522,4.843333 52.362519,4.84332 52.36297,4.843851 52.362975,4.843852 52.362885,4.843926 52.362887,4.843918 52.363137,4.844296 52.363141,4.844303 52.362891,4.844387 52.362891,4.844403 52.362302))";"4,843811";"52,3626785";
235;"C";"POLYGON((4.940126 52.36011,4.939553 52.36003,4.939059 52.361357,4.939628 52.36144,4.940126 52.36011),(4.939525 52.361302,4.939276 52.361264,4.939686 52.360157,4.939914 52.360189,4.939525 52.361302))";"4,9395925";"52,360735";
